"","Time","Price","Size","cum_volume","ppt"
"3864",2019-01-04 10:27:08,25.6,150,116490,0.01
"3854",2019-01-04 10:27:26,25.6,2000,118490,0.16
"3844",2019-01-04 10:27:32,25.6,3000,121490,0.24
"3834",2019-01-04 10:27:34,25.6,690,122180,0.06
"3825",2019-01-04 10:27:54,25.6,100,122280,0.01
"38111",2019-01-04 10:28:02,25.6,480,122760,0.04
"3805",2019-01-04 10:28:13,25.6,5000,127760,0.41
"3795",2019-01-04 10:28:28,25.65,800,128560,0.06
"3785",2019-01-04 10:28:29,25.55,2000,130560,0.16
"3776",2019-01-04 10:28:43,25.55,300,130860,0.02
"3766",2019-01-04 10:28:52,25.5,20000,150860,1.62
"3756",2019-01-04 10:29:01,25.6,1510,152370,0.12
"3746",2019-01-04 10:29:07,25.6,5000,157370,0.41
"3736",2019-01-04 10:29:13,25.5,20000,177370,1.62
"3727",2019-01-04 10:29:32,25.45,23800,201170,1.93
"37111",2019-01-04 10:29:36,25.45,6000,207170,0.49
"3706",2019-01-04 10:29:37,25.5,100,207270,0.01
"3696",2019-01-04 10:29:39,25.5,2000,209270,0.16
"3686",2019-01-04 10:29:43,25.5,3900,213170,0.32
"3676",2019-01-04 10:29:56,25.55,50,213220,0
"3666",2019-01-04 10:30:01,25.5,5000,218220,0.41
"3656",2019-01-04 10:30:33,25.5,6000,224220,0.49
"3646",2019-01-04 10:30:41,25.5,300,224520,0.02
"3636",2019-01-04 10:31:01,25.5,50,224570,0
"3627",2019-01-04 10:31:12,25.5,460,225030,0.04
"36111",2019-01-04 10:31:14,25.5,540,225570,0.04
"3606",2019-01-04 10:31:42,25.55,4950,230520,0.4
"3596",2019-01-04 10:31:44,25.55,600,231120,0.05
"3586",2019-01-04 10:31:47,25.6,830,231950,0.07
"3576",2019-01-04 10:32:00,25.55,4000,235950,0.32
"3566",2019-01-04 10:32:13,25.6,60,236010,0
"3556",2019-01-04 10:32:48,25.6,100,236110,0.01
"3546",2019-01-04 10:32:58,25.6,50,236160,0
"3536",2019-01-04 10:34:11,25.6,500,236660,0.04
"3527",2019-01-04 10:34:58,25.55,1000,237660,0.08
"35111",2019-01-04 10:35:39,25.6,100,237760,0.01
"3506",2019-01-04 10:36:19,25.55,300,238060,0.02
"3497",2019-01-04 10:36:37,25.55,500,238560,0.04
"3487",2019-01-04 10:36:38,25.55,2800,241360,0.23
"3477",2019-01-04 10:37:11,25.55,100,241460,0.01
"3467",2019-01-04 10:37:34,25.55,500,241960,0.04
"3457",2019-01-04 10:37:58,25.55,450,242410,0.04
"3447",2019-01-04 10:38:08,25.55,20,242430,0
"3437",2019-01-04 10:38:43,25.5,510,242940,0.04
"3429",2019-01-04 10:38:55,25.5,20,242960,0
"34112",2019-01-04 10:38:58,25.5,500,243460,0.04
"3408",2019-01-04 10:39:32,25.5,4740,248200,0.38
"3398",2019-01-04 10:39:39,25.5,5000,253200,0.41
"3388",2019-01-04 10:39:54,25.5,2000,255200,0.16
"3378",2019-01-04 10:40:37,25.5,4740,259940,0.38
"3368",2019-01-04 10:41:39,25.5,1000,260940,0.08
"3358",2019-01-04 10:41:47,25.5,3000,263940,0.24
"3348",2019-01-04 10:42:05,25.55,200,264140,0.02
"3338",2019-01-04 10:42:08,25.5,2000,266140,0.16
"33210",2019-01-04 10:42:18,25.5,100,266240,0.01
"33112",2019-01-04 10:42:33,25.5,370,266610,0.03
"3308",2019-01-04 10:43:02,25.5,200,266810,0.02
"3298",2019-01-04 10:43:16,25.5,360,267170,0.03
"3288",2019-01-04 10:43:23,25.5,100,267270,0.01
"3278",2019-01-04 10:43:24,25.6,17600,284870,1.43
"3268",2019-01-04 10:45:52,25.5,1000,285870,0.08
"3258",2019-01-04 10:46:23,25.5,2000,287870,0.16
"3248",2019-01-04 10:46:42,25.55,3500,291370,0.28
"3238",2019-01-04 10:47:05,25.55,1500,292870,0.12
"32210",2019-01-04 10:47:14,25.55,500,293370,0.04
"32112",2019-01-04 10:47:16,25.6,100,293470,0.01
"3208",2019-01-04 10:48:29,25.5,10000,303470,0.81
"3198",2019-01-04 10:48:46,25.55,10,303480,0
"3188",2019-01-04 10:49:12,25.55,90,303570,0.01
"3178",2019-01-04 10:49:17,25.55,110,303680,0.01
"3168",2019-01-04 10:49:26,25.55,90,303770,0.01
"3158",2019-01-04 10:49:31,25.55,300,304070,0.02
"3148",2019-01-04 10:49:35,25.55,3280,307350,0.27
"3139",2019-01-04 10:49:48,25.55,200,307550,0.02
"31211",2019-01-04 10:50:16,25.55,500,308050,0.04
"31112",2019-01-04 10:50:43,25.6,10000,318050,0.81
"31012",2019-01-04 10:50:48,25.6,2000,320050,0.16
"3098",2019-01-04 10:50:50,25.6,8150,328200,0.66
"3088",2019-01-04 10:51:14,25.6,10000,338200,0.81
"3078",2019-01-04 10:51:27,25.65,3000,341200,0.24
"3068",2019-01-04 10:51:59,25.65,160,341360,0.01
"3059",2019-01-04 10:52:01,25.65,390,341750,0.03
"3049",2019-01-04 10:52:44,25.6,1750,343500,0.14
"3039",2019-01-04 10:53:03,25.65,100,343600,0.01
"30210",2019-01-04 10:53:07,25.6,200,343800,0.02
"30113",2019-01-04 10:53:29,25.6,510,344310,0.04
"3009",2019-01-04 10:53:37,25.6,2690,347000,0.22
"2999",2019-01-04 10:54:06,25.65,10000,357000,0.81
"2989",2019-01-04 10:54:24,25.65,4350,361350,0.35
"2979",2019-01-04 10:55:24,25.7,5000,366350,0.41
"2969",2019-01-04 10:55:29,25.7,90,366440,0.01
"2959",2019-01-04 10:55:34,25.65,400,366840,0.03
"2949",2019-01-04 10:55:54,25.7,100,366940,0.01
"2939",2019-01-04 10:56:26,25.7,110,367050,0.01
"29210",2019-01-04 10:56:28,25.65,5000,372050,0.41
"29113",2019-01-04 10:56:32,25.65,430,372480,0.03
"2909",2019-01-04 10:57:14,25.7,10,372490,0
"2899",2019-01-04 10:57:41,25.7,1000,373490,0.08
"2889",2019-01-04 10:58:17,25.7,500,373990,0.04
"2879",2019-01-04 10:58:26,25.7,2000,375990,0.16
"2869",2019-01-04 10:58:42,25.7,3010,379000,0.24
"2859",2019-01-04 10:58:54,25.7,1000,380000,0.08
"2849",2019-01-04 10:58:58,25.7,1100,381100,0.09
"2839",2019-01-04 10:59:07,25.7,10000,391100,0.81
"28210",2019-01-04 10:59:11,25.7,2000,393100,0.16
"28113",2019-01-04 10:59:12,25.7,1780,394880,0.14
"2809",2019-01-04 10:59:23,25.75,560,395440,0.05
"2799",2019-01-04 10:59:36,25.75,100,395540,0.01
"2789",2019-01-04 10:59:55,25.75,8340,403880,0.68
"2779",2019-01-04 11:00:18,25.7,5000,408880,0.41
"2769",2019-01-04 11:01:28,25.7,8820,417700,0.72
"2759",2019-01-04 11:01:45,25.7,300,418000,0.02
"2749",2019-01-04 11:02:00,25.7,3360,421360,0.27
"2739",2019-01-04 11:02:18,25.75,1000,422360,0.08
"27210",2019-01-04 11:03:22,25.75,2560,424920,0.21
"27113",2019-01-04 11:03:23,25.75,1310,426230,0.11
"2709",2019-01-04 11:03:46,25.75,1000,427230,0.08
"2699",2019-01-04 11:04:33,25.75,1160,428390,0.09
"2689",2019-01-04 11:05:02,25.75,2000,430390,0.16
"2679",2019-01-04 11:05:03,25.75,10,430400,0
"2669",2019-01-04 11:05:08,25.75,830,431230,0.07
"2659",2019-01-04 11:05:21,25.75,200,431430,0.02
"2649",2019-01-04 11:05:24,25.75,4980,436410,0.4
"2639",2019-01-04 11:05:32,25.75,20,436430,0
"26210",2019-01-04 11:05:54,25.75,1090,437520,0.09
"26113",2019-01-04 11:06:08,25.75,4000,441520,0.32
"2609",2019-01-04 11:06:46,25.75,1000,442520,0.08
"2599",2019-01-04 11:07:38,25.75,410,442930,0.03
"2589",2019-01-04 11:07:45,25.75,20,442950,0
"2579",2019-01-04 11:07:58,25.75,220,443170,0.02
"2569",2019-01-04 11:08:04,25.7,10,443180,0
"2559",2019-01-04 11:08:15,25.7,8000,451180,0.65
"2549",2019-01-04 11:08:39,25.7,100,451280,0.01
"2539",2019-01-04 11:09:06,25.7,10000,461280,0.81
"25210",2019-01-04 11:09:10,25.7,5000,466280,0.41
"25113",2019-01-04 11:09:12,25.7,250,466530,0.02
"2509",2019-01-04 11:09:25,25.7,5000,471530,0.41
"2499",2019-01-04 11:09:35,25.7,3500,475030,0.28
"2489",2019-01-04 11:09:44,25.75,2000,477030,0.16
"2479",2019-01-04 11:10:06,25.75,10,477040,0
"2469",2019-01-04 11:11:09,25.7,17090,494130,1.39
"2459",2019-01-04 11:11:56,25.65,13800,507930,1.12
"2449",2019-01-04 11:12:29,25.7,12710,520640,1.03
"2439",2019-01-04 11:13:23,25.7,3370,524010,0.27
"24210",2019-01-04 11:13:37,25.75,10,524020,0
"24113",2019-01-04 11:14:09,25.75,8400,532420,0.68
"2409",2019-01-04 11:15:03,25.75,10000,542420,0.81
"2399",2019-01-04 11:15:20,25.75,50,542470,0
"2389",2019-01-04 11:16:26,25.75,500,542970,0.04
"2379",2019-01-04 11:16:28,25.7,1000,543970,0.08
"2369",2019-01-04 11:17:22,25.7,720,544690,0.06
"2359",2019-01-04 11:18:35,25.7,1000,545690,0.08
"2349",2019-01-04 11:18:40,25.7,5000,550690,0.41
"2339",2019-01-04 11:18:41,25.7,1000,551690,0.08
"23210",2019-01-04 11:19:33,25.7,320,552010,0.03
"23113",2019-01-04 11:19:42,25.7,5000,557010,0.41
"2309",2019-01-04 11:20:30,25.7,2900,559910,0.24
"2299",2019-01-04 11:20:42,25.7,8000,567910,0.65
"2289",2019-01-04 11:20:46,25.7,30,567940,0
"2279",2019-01-04 11:22:21,25.65,50,567990,0
"2269",2019-01-04 11:22:29,25.65,9480,577470,0.77
"2259",2019-01-04 11:23:40,25.7,3970,581440,0.32
"2249",2019-01-04 11:24:16,25.7,6000,587440,0.49
"2239",2019-01-04 11:24:27,25.7,10000,597440,0.81
"22210",2019-01-04 11:24:46,25.7,30,597470,0
"22113",2019-01-04 11:26:25,25.65,4970,602440,0.4
"2209",2019-01-04 11:27:44,25.7,20,602460,0
"2199",2019-01-04 11:28:40,25.65,2980,605440,0.24
"2189",2019-01-04 11:29:06,25.7,50,605490,0
"2179",2019-01-04 11:29:58,25.65,5000,610490,0.41
"2169",2019-01-04 11:31:25,25.65,1000,611490,0.08
"2159",2019-01-04 11:32:49,25.65,70,611560,0.01
"2149",2019-01-04 11:35:30,25.7,5000,616560,0.41
"21310",2019-01-04 11:35:41,25.7,1570,618130,0.13
"21211",2019-01-04 11:36:05,25.7,3100,621230,0.25
"21113",2019-01-04 11:36:11,25.75,1330,622560,0.11
"21013",2019-01-04 11:37:20,25.75,200,622760,0.02
"2099",2019-01-04 11:38:12,25.75,300,623060,0.02
"2089",2019-01-04 11:38:33,25.8,1000,624060,0.08
"2079",2019-01-04 11:38:42,25.8,6000,630060,0.49
"2069",2019-01-04 11:41:13,25.8,2600,632660,0.21
"2059",2019-01-04 11:41:54,25.8,200,632860,0.02
"2049",2019-01-04 11:43:04,25.8,1100,633960,0.09
"2039",2019-01-04 11:43:56,25.85,3360,637320,0.27
"20210",2019-01-04 11:45:05,25.85,1140,638460,0.09
"20113",2019-01-04 11:46:16,25.9,8000,646460,0.65
"2009",2019-01-04 11:46:23,25.9,100,646560,0.01
"1999",2019-01-04 11:48:27,25.9,500,647060,0.04
"1989",2019-01-04 11:50:01,25.85,4830,651890,0.39
"1979",2019-01-04 11:50:09,25.85,100,651990,0.01
"1969",2019-01-04 11:51:15,25.85,70,652060,0.01
"1959",2019-01-04 11:51:30,25.95,4000,656060,0.32
"1949",2019-01-04 11:53:33,25.95,10,656070,0
"1939",2019-01-04 11:54:21,25.95,4790,660860,0.39
"19210",2019-01-04 11:54:33,25.95,210,661070,0.02
"19113",2019-01-04 11:55:40,25.9,2000,663070,0.16
"1909",2019-01-04 11:56:38,25.95,5000,668070,0.41
"1899",2019-01-04 11:56:59,25.95,4800,672870,0.39
"1889",2019-01-04 11:57:04,25.95,1000,673870,0.08
"1879",2019-01-04 11:57:19,25.95,5000,678870,0.41
"1869",2019-01-04 11:57:48,25.95,2500,681370,0.2
"1859",2019-01-04 11:57:55,25.95,470,681840,0.04
"1849",2019-01-04 11:59:22,26,30,681870,0
"1839",2019-01-04 11:59:35,26,1000,682870,0.08
"18210",2019-01-04 11:59:40,26,135000,817870,10.95
"18113",2019-01-04 11:59:59,26.05,10,817880,0
"1809",2019-01-04 12:00:41,26.1,10000,827880,0.81
"1799",2019-01-04 12:00:51,26.1,10,827890,0
"1789",2019-01-04 12:01:51,26.1,30,827920,0
"1779",2019-01-04 12:02:03,26.1,100,828020,0.01
"1769",2019-01-04 12:02:17,26.1,50,828070,0
"1759",2019-01-04 12:03:01,26.1,500,828570,0.04
"1749",2019-01-04 12:03:22,26.1,80,828650,0.01
"1739",2019-01-04 12:04:38,26.2,9000,837650,0.73
"17210",2019-01-04 12:04:59,26.2,450,838100,0.04
"17113",2019-01-04 12:05:33,26.2,15000,853100,1.22
"1709",2019-01-04 12:05:50,26.2,1570,854670,0.13
"1699",2019-01-04 12:05:55,26.2,50,854720,0
"1689",2019-01-04 12:05:59,26.2,990,855710,0.08
"1679",2019-01-04 12:06:24,26.2,3000,858710,0.24
"1669",2019-01-04 12:06:58,26.2,3100,861810,0.25
"1659",2019-01-04 12:07:15,26.2,2910,864720,0.24
"1649",2019-01-04 12:08:09,26.2,100,864820,0.01
"1639",2019-01-04 12:09:20,26.2,200,865020,0.02
"16210",2019-01-04 12:11:23,26.2,1900,866920,0.15
"16113",2019-01-04 12:11:27,26.1,60,866980,0
"1609",2019-01-04 12:11:56,26.1,180,867160,0.01
"1599",2019-01-04 12:12:30,26.1,100,867260,0.01
"1589",2019-01-04 12:12:43,26.1,1000,868260,0.08
"1579",2019-01-04 12:12:47,26.1,20,868280,0
"1569",2019-01-04 12:13:00,26.1,500,868780,0.04
"1559",2019-01-04 12:13:01,26.1,5000,873780,0.41
"1549",2019-01-04 12:13:07,26.1,200,873980,0.02
"1539",2019-01-04 12:13:10,26.1,100,874080,0.01
"15210",2019-01-04 12:13:47,26.1,120,874200,0.01
"15113",2019-01-04 12:14:37,26,5000,879200,0.41
"1509",2019-01-04 12:15:27,26,3000,882200,0.24
"1499",2019-01-04 12:15:35,26,1200,883400,0.1
"1489",2019-01-04 12:15:44,26,500,883900,0.04
"1479",2019-01-04 12:16:19,26,200,884100,0.02
"1469",2019-01-04 12:17:38,25.95,350,884450,0.03
"1459",2019-01-04 12:18:02,25.95,810,885260,0.07
"1449",2019-01-04 12:18:19,25.9,2690,887950,0.22
"1439",2019-01-04 12:18:46,26,10,887960,0
"14210",2019-01-04 12:19:37,26,7440,895400,0.6
"14113",2019-01-04 12:20:54,25.85,5000,900400,0.41
"1409",2019-01-04 12:21:43,26,20,900420,0
"1399",2019-01-04 12:24:42,26,3440,903860,0.28
"1389",2019-01-04 12:26:12,26.1,750,904610,0.06
"1379",2019-01-04 12:26:44,26.1,200,904810,0.02
